timestamp,value
2022-03-29 09:19:51.043000064+00:00,43
2022-03-29 09:19:56.036999936+00:00,43
2022-03-29 09:20:01.039000064+00:00,44
2022-03-29 09:20:06.036999936+00:00,45
2022-03-29 09:20:11.040999936+00:00,46
2022-03-29 09:20:16.038000128+00:00,46
2022-03-29 09:20:21.039000064+00:00,46
2022-03-29 09:20:26.044000+00:00,47
2022-03-29 09:20:31.038000128+00:00,48
2022-03-29 09:20:36.036999936+00:00,49
2022-03-29 09:20:41.040999936+00:00,50
2022-03-29 09:20:46.039000064+00:00,51
2022-03-29 09:20:51.038000128+00:00,52
2022-03-29 09:20:56.038000128+00:00,53
2022-03-29 09:21:01.040000+00:00,54
2022-03-29 09:21:06.036999936+00:00,55
2022-03-29 09:21:11.039000064+00:00,56
2022-03-29 09:21:16.036999936+00:00,57
2022-03-29 09:21:21.036999936+00:00,57
2022-03-29 09:21:26.036999936+00:00,58
2022-03-29 09:21:31.036999936+00:00,59
2022-03-29 09:21:36.038000128+00:00,60
2022-03-29 09:21:41.036999936+00:00,61
2022-03-29 09:21:46.040000+00:00,62
2022-03-29 09:21:51.043000064+00:00,63
2022-03-29 09:21:56.039000064+00:00,64
2022-03-29 09:22:01.042000128+00:00,65
2022-03-29 09:22:06.038000128+00:00,66
2022-03-29 09:22:11.038000128+00:00,67
2022-03-29 09:22:16.036999936+00:00,68
2022-03-29 09:22:21.040000+00:00,69
2022-03-29 09:22:26.044000+00:00,70
2022-03-29 09:22:31.036999936+00:00,71
2022-03-29 09:22:36.039000064+00:00,72
2022-03-29 09:22:41.036999936+00:00,73
2022-03-29 09:22:46.038000128+00:00,74
2022-03-29 09:22:51.036999936+00:00,75
2022-03-29 09:22:56.043000064+00:00,76
2022-03-29 09:23:01.036999936+00:00,77
2022-03-29 09:23:06.038000128+00:00,78
2022-03-29 09:23:11.039000064+00:00,79
2022-03-29 09:23:16.036999936+00:00,80
2022-03-29 09:23:21.036999936+00:00,81
2022-03-29 09:23:26.036999936+00:00,82
2022-03-29 09:23:31.039000064+00:00,83
2022-03-29 09:23:36.039000064+00:00,84
2022-03-29 09:23:41.039000064+00:00,85
2022-03-29 09:23:46.036999936+00:00,86
2022-03-29 09:23:51.039000064+00:00,87
2022-03-29 09:23:56.036999936+00:00,88
2022-03-29 09:24:01.036999936+00:00,89
2022-03-29 09:24:06.036999936+00:00,89
2022-03-29 09:24:11.040999936+00:00,90
2022-03-29 09:24:16.036999936+00:00,91
2022-03-29 09:24:21.038000128+00:00,92
2022-03-29 09:24:26.046999808+00:00,93
2022-03-29 09:24:31.038000128+00:00,94
2022-03-29 09:24:36.036999936+00:00,95
2022-03-29 09:24:41.038000128+00:00,96
2022-03-29 09:24:46.042000128+00:00,97
2022-03-29 09:24:51.036999936+00:00,98
2022-03-29 09:24:56.036999936+00:00,99
2022-03-29 09:25:01.038000128+00:00,100
2022-03-29 09:25:06.036999936+00:00,101
2022-03-29 09:25:11.036999936+00:00,102
2022-03-29 09:25:16.038000128+00:00,103
2022-03-29 09:25:21.036999936+00:00,104
2022-03-29 09:25:26.038000128+00:00,105
2022-03-29 09:25:31.038000128+00:00,106
2022-03-29 09:25:36.038000128+00:00,107
2022-03-29 09:25:41.039000064+00:00,108
2022-03-29 09:25:46.042000128+00:00,109
2022-03-29 09:25:51.039000064+00:00,110
2022-03-29 09:25:56.039000064+00:00,111
2022-03-29 09:26:01.040000+00:00,112
2022-03-29 09:26:06.038000128+00:00,113
2022-03-29 09:26:11.036999936+00:00,114
2022-03-29 09:26:16.046000128+00:00,115
2022-03-29 09:26:21.042000128+00:00,116
2022-03-29 09:26:26.038000128+00:00,117
2022-03-29 09:26:31.036999936+00:00,118
2022-03-29 09:26:36.036999936+00:00,119
2022-03-29 09:26:41.038000128+00:00,120
2022-03-29 09:26:46.036999936+00:00,121
2022-03-29 09:26:51.036999936+00:00,121
2022-03-29 09:26:56.038000128+00:00,122
2022-03-29 09:27:01.040999936+00:00,123
2022-03-29 09:27:06.036999936+00:00,124
2022-03-29 09:27:11.048999936+00:00,125
2022-03-29 09:27:16.038000128+00:00,126
2022-03-29 09:27:21.040000+00:00,127
2022-03-29 09:27:26.040000+00:00,128
2022-03-29 09:27:31.038000128+00:00,129
2022-03-29 09:27:36.038000128+00:00,130
2022-03-29 09:27:41.036999936+00:00,131
2022-03-29 09:27:46.038000128+00:00,132
2022-03-29 09:27:51.043000064+00:00,133
2022-03-29 09:27:56.044000+00:00,134
2022-03-29 09:28:01.039000064+00:00,135
2022-03-29 09:28:06.038000128+00:00,136
2022-03-29 09:28:11.038000128+00:00,137
2022-03-29 09:28:16.036999936+00:00,138
2022-03-29 09:28:21.038000128+00:00,139
2022-03-29 09:28:26.043000064+00:00,140
2022-03-29 09:28:31.036999936+00:00,141
2022-03-29 09:28:36.038000128+00:00,142
2022-03-29 09:28:41.036999936+00:00,143
2022-03-29 09:28:46.036999936+00:00,144
2022-03-29 09:28:51.036999936+00:00,145
2022-03-29 09:28:56.036999936+00:00,146
2022-03-29 09:29:01.045000192+00:00,147
2022-03-29 09:29:06.039000064+00:00,148
2022-03-29 09:29:11.038000128+00:00,149
2022-03-29 09:29:16.039000064+00:00,150
2022-03-29 09:29:21.036999936+00:00,151
2022-03-29 09:29:26.038000128+00:00,152
2022-03-29 09:29:31.039000064+00:00,153
2022-03-29 09:29:36.038000128+00:00,154
2022-03-29 09:29:41.036999936+00:00,155
2022-03-29 09:29:46.036999936+00:00,155
2022-03-29 09:29:51.043000064+00:00,156
2022-03-29 09:29:56.038000128+00:00,157
2022-03-29 09:30:01.039000064+00:00,158
2022-03-29 09:30:06.038000128+00:00,159
2022-03-29 09:30:11.039000064+00:00,160
2022-03-29 09:30:16.038000128+00:00,161
2022-03-29 09:30:21.039000064+00:00,162
2022-03-29 09:30:26.040000+00:00,163
2022-03-29 09:30:31.036999936+00:00,164
2022-03-29 09:30:36.036999936+00:00,165
2022-03-29 09:30:41.039000064+00:00,166
2022-03-29 09:30:46.040999936+00:00,167
2022-03-29 09:30:51.036999936+00:00,168
2022-03-29 09:30:56.040999936+00:00,169
2022-03-29 09:31:01.038000128+00:00,170
2022-03-29 09:31:06.039000064+00:00,171
2022-03-29 09:31:11.039000064+00:00,172
2022-03-29 09:31:16.038000128+00:00,173
2022-03-29 09:31:21.036999936+00:00,174
2022-03-29 09:31:26.039000064+00:00,175
2022-03-29 09:31:31.036999936+00:00,176
2022-03-29 09:31:36.042000128+00:00,177
2022-03-29 09:31:41.040000+00:00,178
2022-03-29 09:31:46.036999936+00:00,179
2022-03-29 09:31:51.036999936+00:00,180
2022-03-29 09:31:56.036999936+00:00,181
2022-03-29 09:32:01.036999936+00:00,182
2022-03-29 09:32:06.036999936+00:00,183
2022-03-29 09:32:11.036999936+00:00,183
2022-03-29 09:32:16.038000128+00:00,184
2022-03-29 09:32:21.038000128+00:00,185
2022-03-29 09:32:26.044000+00:00,186
2022-03-29 09:32:31.039000064+00:00,187
2022-03-29 09:32:36.038000128+00:00,188
2022-03-29 09:32:41.043000064+00:00,189
2022-03-29 09:32:46.038000128+00:00,190
2022-03-29 09:32:51.038000128+00:00,191
2022-03-29 09:32:56.038000128+00:00,192
2022-03-29 09:33:01.043000064+00:00,193
2022-03-29 09:33:06.038000128+00:00,194
2022-03-29 09:33:11.040999936+00:00,195
2022-03-29 09:33:16.039000064+00:00,196
2022-03-29 09:33:21.045000192+00:00,197
2022-03-29 09:33:26.036999936+00:00,198
2022-03-29 09:33:31.036999936+00:00,199
2022-03-29 09:33:36.039000064+00:00,200
2022-03-29 09:33:41.038000128+00:00,201
2022-03-29 09:33:46.036999936+00:00,202
2022-03-29 09:33:51.046000128+00:00,203
2022-03-29 09:33:56.048000+00:00,204
2022-03-29 09:34:01.036999936+00:00,205
2022-03-29 09:34:06.038000128+00:00,206
2022-03-29 09:34:11.038000128+00:00,207
2022-03-29 09:34:16.038000128+00:00,208
2022-03-29 09:34:21.036999936+00:00,209
2022-03-29 09:34:26.042000128+00:00,210
2022-03-29 09:34:31.036999936+00:00,211
2022-03-29 09:34:36.038000128+00:00,212
2022-03-29 09:34:41.036999936+00:00,213
2022-03-29 09:34:46.036999936+00:00,214
2022-03-29 09:34:51.036999936+00:00,215
2022-03-29 09:34:56.036999936+00:00,216
2022-03-29 09:35:01.038000128+00:00,216
2022-03-29 09:35:06.042000128+00:00,217
2022-03-29 09:35:11.040000+00:00,218
2022-03-29 09:35:16.038000128+00:00,219
2022-03-29 09:35:21.036999936+00:00,220
2022-03-29 09:35:26.038000128+00:00,221
2022-03-29 09:35:31.036999936+00:00,222
2022-03-29 09:35:36.038000128+00:00,223
2022-03-29 09:35:41.036999936+00:00,224
2022-03-29 09:35:46.038000128+00:00,225
2022-03-29 09:35:51.038000128+00:00,226
2022-03-29 09:35:56.036999936+00:00,227
2022-03-29 09:36:01.044000+00:00,228
2022-03-29 09:36:06.038000128+00:00,229
2022-03-29 09:36:11.036999936+00:00,230
2022-03-29 09:36:16.036999936+00:00,231
2022-03-29 09:36:21.040000+00:00,232
2022-03-29 09:36:26.038000128+00:00,233
2022-03-29 09:36:31.039000064+00:00,234
2022-03-29 09:36:36.045000192+00:00,235
2022-03-29 09:36:41.036999936+00:00,236
2022-03-29 09:36:46.038000128+00:00,237
2022-03-29 09:36:51.036999936+00:00,238
2022-03-29 09:36:56.036999936+00:00,239
2022-03-29 09:37:01.040000+00:00,240
2022-03-29 09:37:06.042000128+00:00,241
2022-03-29 09:37:11.038000128+00:00,242
2022-03-29 09:37:16.036999936+00:00,243
2022-03-29 09:37:21.038000128+00:00,244
2022-03-29 09:37:26.039000064+00:00,245
2022-03-29 09:37:31.039000064+00:00,246
2022-03-29 09:37:36.036999936+00:00,247
2022-03-29 09:37:41.036999936+00:00,248
2022-03-29 09:37:46.036999936+00:00,249
2022-03-29 09:37:51.036999936+00:00,249
2022-03-29 09:37:56.039000064+00:00,250
2022-03-29 09:38:01.046999808+00:00,251
2022-03-29 09:38:06.036999936+00:00,252
2022-03-29 09:38:11.051000064+00:00,253
2022-03-29 09:38:16.036999936+00:00,254
2022-03-29 09:38:21.036999936+00:00,255
2022-03-29 09:38:26.036999936+00:00,256
2022-03-29 09:38:31.038000128+00:00,257
2022-03-29 09:38:36.038000128+00:00,258
2022-03-29 09:38:41.043000064+00:00,259
2022-03-29 09:38:46.036999936+00:00,260
2022-03-29 09:38:51.042000128+00:00,261
2022-03-29 09:38:56.048999936+00:00,262
2022-03-29 09:39:01.038000128+00:00,263
2022-03-29 09:39:06.036999936+00:00,264
2022-03-29 09:39:11.046999808+00:00,265
2022-03-29 09:39:16.038000128+00:00,266
2022-03-29 09:39:21.036999936+00:00,267
2022-03-29 09:39:26.038000128+00:00,268
2022-03-29 09:39:31.036999936+00:00,269
2022-03-29 09:39:36.038000128+00:00,270
2022-03-29 09:39:41.039000064+00:00,271
2022-03-29 09:39:46.039000064+00:00,272
2022-03-29 09:39:51.039000064+00:00,273
2022-03-29 09:39:56.039000064+00:00,274
2022-03-29 09:40:01.036999936+00:00,275
2022-03-29 09:40:06.036999936+00:00,276
2022-03-29 09:40:11.038000128+00:00,277
2022-03-29 09:40:16.038000128+00:00,278
2022-03-29 09:40:21.038000128+00:00,279
2022-03-29 09:40:26.036999936+00:00,280
2022-03-29 09:40:31.036999936+00:00,281
2022-03-29 09:40:36.036999936+00:00,282
2022-03-29 09:40:41.036999936+00:00,283
2022-03-29 09:40:46.036999936+00:00,283
2022-03-29 09:40:51.039000064+00:00,284
2022-03-29 09:40:56.043000064+00:00,285
2022-03-29 09:41:01.038000128+00:00,286
2022-03-29 09:41:06.036999936+00:00,287
2022-03-29 09:41:11.040000+00:00,288
2022-03-29 09:41:16.039000064+00:00,289
2022-03-29 09:41:21.039000064+00:00,290
2022-03-29 09:41:26.043000064+00:00,291
2022-03-29 09:41:31.039000064+00:00,292
2022-03-29 09:41:36.039000064+00:00,293
2022-03-29 09:41:41.036999936+00:00,294
2022-03-29 09:41:46.040000+00:00,295
2022-03-29 09:41:51.038000128+00:00,296
2022-03-29 09:41:56.038000128+00:00,297
2022-03-29 09:42:01.039000064+00:00,298
2022-03-29 09:42:06.038000128+00:00,299
2022-03-29 09:42:11.038000128+00:00,300
2022-03-29 09:42:16.039000064+00:00,301
2022-03-29 09:42:21.036999936+00:00,302
2022-03-29 09:42:26.036999936+00:00,303
2022-03-29 09:42:31.036999936+00:00,304
2022-03-29 09:42:36.036999936+00:00,305
2022-03-29 09:42:41.036999936+00:00,306
2022-03-29 09:42:46.036999936+00:00,307
2022-03-29 09:42:51.040999936+00:00,308
2022-03-29 09:42:56.061000192+00:00,309
2022-03-29 09:43:01.040000+00:00,310
2022-03-29 09:43:06.040999936+00:00,311
2022-03-29 09:43:11.040999936+00:00,312
2022-03-29 09:43:16.039000064+00:00,313
2022-03-29 09:43:21.043000064+00:00,314
2022-03-29 09:43:26.038000128+00:00,315
2022-03-29 09:43:31.036999936+00:00,316
2022-03-29 09:43:36.036999936+00:00,317
2022-03-29 09:43:41.036999936+00:00,317
2022-03-29 09:43:46.036999936+00:00,318
2022-03-29 09:43:51.039000064+00:00,319
2022-03-29 09:43:56.036999936+00:00,320
2022-03-29 09:44:01.040000+00:00,321
2022-03-29 09:44:06.042000128+00:00,322
2022-03-29 09:44:11.038000128+00:00,323
2022-03-29 09:44:16.038000128+00:00,324
2022-03-29 09:44:21.038000128+00:00,325
2022-03-29 09:44:26.038000128+00:00,326
2022-03-29 09:44:31.038000128+00:00,327
2022-03-29 09:44:36.036999936+00:00,328
2022-03-29 09:44:41.038000128+00:00,329
2022-03-29 09:44:46.039000064+00:00,330
2022-03-29 09:44:51.036999936+00:00,331
2022-03-29 09:44:56.038000128+00:00,332
2022-03-29 09:45:01.036999936+00:00,333
2022-03-29 09:45:06.043000064+00:00,334
2022-03-29 09:45:11.043000064+00:00,335
2022-03-29 09:45:16.036999936+00:00,336
2022-03-29 09:45:21.038000128+00:00,337
2022-03-29 09:45:26.036999936+00:00,338
2022-03-29 09:45:31.036999936+00:00,339
2022-03-29 09:45:36.038000128+00:00,340
2022-03-29 09:45:41.038000128+00:00,341
2022-03-29 09:45:46.038000128+00:00,342
2022-03-29 09:45:51.042000128+00:00,343
2022-03-29 09:45:56.039000064+00:00,344
2022-03-29 09:46:01.038000128+00:00,345
2022-03-29 09:46:06.036999936+00:00,346
2022-03-29 09:46:11.038000128+00:00,346
